Geneid	Chr	Start	End	Strand	Length	unmapped_Ac/bam/sorted/VG1_S1
PFLU_5024	NC_012660.1	5516699	5517454	+	756	13
PFLU_5025	NC_012660.1	5517468	5518571	+	1104	19
PFLU_5026	NC_012660.1	5518567	5519574	+	1008	15
PFLU_5027	NC_012660.1	5519599	5522124	+	2526	33
PFLU_5028	NC_012660.1	5522155	5523849	+	1695	47
PFLU_5029	NC_012660.1	5524296	5524556	-	261	41
PFLU_5030	NC_012660.1	5524925	5525209	-	285	21
PFLU_5031	NC_012660.1	5525227	5525502	-	276	48
PFLU_5033	NC_012660.1	5525837	5526145	-	309	148
PFLU_5034	NC_012660.1	5526153	5530046	-	3894	665
PFLU_5035	NC_012660.1	5530334	5531791	+	1458	304
PFLU_5037	NC_012660.1	5532142	5534655	-	2514	476
PFLU_5038	NC_012660.1	5534839	5536056	-	1218	366
PFLU_5039	NC_012660.1	5536131	5537774	-	1644	501
PFLU_5040	NC_012660.1	5537896	5539335	-	1440	457
PFLU_5041	NC_012660.1	5539575	5540276	+	702	37
PFLU_5042	NC_012660.1	5540413	5540655	-	243	13
PFLU_5043	NC_012660.1	5540844	5542418	-	1575	286
PFLU_5044	NC_012660.1	5542502	5543968	-	1467	418
PFLU_5045	NC_012660.1	5544076	5544621	-	546	30
PFLU_5046	NC_012660.1	5544768	5545514	-	747	33
PFLU_5047	NC_012660.1	5545632	5546519	+	888	36
PFLU_5048	NC_012660.1	5546553	5547929	+	1377	81
PFLU_5049	NC_012660.1	5547936	5548754	+	819	73
PFLU_5050	NC_012660.1	5549082	5550758	+	1677	703
PFLU_5051	NC_012660.1	5550927	5551763	-	837	70
PFLU_5052	NC_012660.1	5551706	5552851	-	1146	150
PFLU_5053	NC_012660.1	5552969	5554447	-	1479	294
PFLU_5054	NC_012660.1	5554573	5555721	-	1149	460
PFLU_5055	NC_012660.1	5555717	5556355	-	639	240
PFLU_5056	NC_012660.1	5556400	5557686	-	1287	435
PFLU_5057	NC_012660.1	5557711	5558817	-	1107	358
PFLU_5058	NC_012660.1	5558823	5559806	-	984	159
PFLU_5059	NC_012660.1	5559809	5560564	-	756	186
PFLU_5060	NC_012660.1	5560580	5561725	-	1146	251
PFLU_5061	NC_012660.1	5561758	5562180	-	423	985
PFLU_5062	NC_012660.1	5562275	5562490	-	216	46
PFLU_5063	NC_012660.1	5562490	5562828	-	339	64
PFLU_5064	NC_012660.1	5562835	5564694	-	1860	292
PFLU_5065	NC_012660.1	5564751	5565269	-	519	100
PFLU_5066	NC_012660.1	5565281	5565601	-	321	303
PFLU_5067	NC_012660.1	5565633	5566016	-	384	173
PFLU_5068	NC_012660.1	5566119	5567330	-	1212	349
PFLU_5069	NC_012660.1	5567384	5568058	-	675	286
PFLU_5070	NC_012660.1	5568176	5568958	-	783	132
PFLU_5071	NC_012660.1	5568964	5569731	-	768	67
PFLU_5072	NC_012660.1	5569877	5570689	+	813	231
PFLU_5073	NC_012660.1	5570919	5571458	-	540	699
PFLU_5074	NC_012660.1	5571586	5572497	-	912	292
PFLU_5075	NC_012660.1	5572510	5574378	-	1869	417
PFLU_5076	NC_012660.1	5574441	5574776	-	336	118
PFLU_5077	NC_012660.1	5574823	5575944	-	1122	359
PFLU_5078	NC_012660.1	5575944	5576990	-	1047	80
PFLU_5079	NC_012660.1	5577253	5578587	+	1335	81
PFLU_5080	NC_012660.1	5578837	5579778	+	942	51
PFLU_5081	NC_012660.1	5579862	5580536	+	675	19
PFLU_5082	NC_012660.1	5580603	5580809	+	207	31
PFLU_5082A	NC_012660.1	5581060	5581764	-	705	208
PFLU_5083	NC_012660.1	5582470	5583990	+	1521	824
PFLU_5083A	NC_012660.1	5584136	5584957	+	822	243
PFLU_5084	NC_012660.1	5585421	5587148	-	1728	313
PFLU_5085	NC_012660.1	5587148	5589106	-	1959	197
PFLU_5086	NC_012660.1	5589164	5589367	-	204	17
PFLU_5087	NC_012660.1	5589936	5590343	+	408	76
PFLU_5088	NC_012660.1	5590909	5591982	-	1074	53
PFLU_5089	NC_012660.1	5591948	5592478	-	531	7
PFLU_5090	NC_012660.1	5592478	5593284	-	807	11
PFLU_5091	NC_012660.1	5593297	5593833	-	537	30
PFLU_5092	NC_012660.1	5593876	5595531	-	1656	86
PFLU_5093	NC_012660.1	5595564	5597600	-	2037	61
PFLU_5094	NC_012660.1	5597644	5597928	-	285	11
PFLU_5095	NC_012660.1	5597955	5598320	-	366	22
PFLU_5096	NC_012660.1	5598333	5599541	-	1209	83
PFLU_5097	NC_012660.1	5599780	5600157	+	378	13
PFLU_5098	NC_012660.1	5600272	5600553	-	282	8
PFLU_5099	NC_012660.1	5600587	5601480	-	894	19
PFLU_5100	NC_012660.1	5601609	5602025	+	417	13
PFLU_5101	NC_012660.1	5602040	5602672	-	633	10
PFLU_5102	NC_012660.1	5602830	5603198	+	369	29
PFLU_5103	NC_012660.1	5603342	5603623	-	282	58
PFLU_5104	NC_012660.1	5604668	5605240	-	573	52
PFLU_5105	NC_012660.1	5605240	5605707	-	468	31
PFLU_5106	NC_012660.1	5605900	5607060	+	1161	8
PFLU_5107	NC_012660.1	5607079	5607363	+	285	15
PFLU_5108	NC_012660.1	5607371	5607850	+	480	18
PFLU_5109	NC_012660.1	5607860	5608423	-	564	48
PFLU_5110	NC_012660.1	5608518	5609867	-	1350	31
PFLU_5111	NC_012660.1	5609867	5610526	-	660	13
PFLU_5112	NC_012660.1	5610674	5610937	+	264	6
PFLU_5113	NC_012660.1	5610940	5611482	+	543	0
PFLU_5114	NC_012660.1	5611507	5612772	+	1266	8
PFLU_5115	NC_012660.1	5612772	5613383	+	612	1
PFLU_5116	NC_012660.1	5613451	5615472	+	2022	27
PFLU_5117	NC_012660.1	5615479	5615850	-	372	9
PFLU_5118	NC_012660.1	5616033	5616410	+	378	90
PFLU_5119	NC_012660.1	5616609	5617220	+	612	256
PFLU_5120	NC_012660.1	5617220	5619460	+	2241	225
PFLU_5123	NC_012660.1	5620031	5620234	+	204	13
PFLU_5124	NC_012660.1	5620349	5622235	+	1887	43
PFLU_5124A	NC_012660.1	5622431	5622769	+	339	23
PFLU_5126	NC_012660.1	5622783	5623088	+	306	9
PFLU_5127	NC_012660.1	5623107	5624291	+	1185	85
PFLU_5128	NC_012660.1	5624310	5625335	-	1026	29
PFLU_5129	NC_012660.1	5625326	5626369	+	1044	31
PFLU_5130	NC_012660.1	5626462	5627712	+	1251	16
PFLU_5131	NC_012660.1	5627945	5628250	+	306	32
PFLU_5132	NC_012660.1	5628250	5628501	+	252	30
PFLU_5133	NC_012660.1	5628558	5629058	+	501	11
PFLU_5134	NC_012660.1	5629132	5629848	+	717	64
PFLU_5135	NC_012660.1	5629905	5630996	-	1092	108
PFLU_5136	NC_012660.1	5631159	5632043	-	885	189
PFLU_5137	NC_012660.1	5632058	5632396	-	339	51
PFLU_5138	NC_012660.1	5632399	5633022	-	624	65
PFLU_5139	NC_012660.1	5633029	5635044	-	2016	372
PFLU_5140	NC_012660.1	5635051	5636043	-	993	171
PFLU_5141	NC_012660.1	5636785	5637288	-	504	65
PFLU_5142	NC_012660.1	5637532	5638710	-	1179	69
PFLU_5143	NC_012660.1	5638858	5640399	+	1542	23
PFLU_5144	NC_012660.1	5640508	5641497	-	990	91
PFLU_5145	NC_012660.1	5641546	5642418	+	873	151
PFLU_5146	NC_012660.1	5642421	5644910	-	2490	98
PFLU_5147	NC_012660.1	5645164	5646519	-	1356	10
PFLU_5148	NC_012660.1	5646549	5648336	-	1788	20
PFLU_5149	NC_012660.1	5648824	5649732	-	909	130
PFLU_5150	NC_012660.1	5649909	5650811	-	903	538
PFLU_5151	NC_012660.1	5650814	5651593	-	780	839
PFLU_5152	NC_012660.1	5651843	5652301	-	459	28
PFLU_5153	NC_012660.1	5652431	5652895	+	465	97
PFLU_5154	NC_012660.1	5652960	5653562	+	603	119
PFLU_5155	NC_012660.1	5653571	5654494	-	924	151
PFLU_5156	NC_012660.1	5654739	5655296	+	558	25
PFLU_5157	NC_012660.1	5655357	5656064	+	708	106
PFLU_5158	NC_012660.1	5656088	5656645	+	558	67
PFLU_5159	NC_012660.1	5656672	5657025	+	354	42
PFLU_5160	NC_012660.1	5657045	5657338	+	294	23
PFLU_5161	NC_012660.1	5657334	5657672	+	339	42
PFLU_5162	NC_012660.1	5657758	5658717	-	960	275
PFLU_5163	NC_012660.1	5659013	5659777	+	765	19
PFLU_5164	NC_012660.1	5659835	5661034	+	1200	8
PFLU_5165	NC_012660.1	5661009	5662109	-	1101	81
PFLU_5166	NC_012660.1	5662386	5662952	-	567	163
PFLU_5167	NC_012660.1	5662970	5663431	-	462	127
PFLU_5168	NC_012660.1	5663450	5664568	-	1119	181
PFLU_5169	NC_012660.1	5664680	5665900	-	1221	174
PFLU_5170	NC_012660.1	5666097	5666351	-	255	538
PFLU_5171	NC_012660.1	5666389	5666700	-	312	1288
PFLU_5172	NC_012660.1	5666940	5667905	+	966	175
PFLU_5173	NC_012660.1	5668038	5668376	+	339	44
PFLU_5174	NC_012660.1	5668538	5668792	+	255	182
PFLU_5175	NC_012660.1	5668991	5669605	-	615	162
PFLU_5176	NC_012660.1	5669858	5671774	+	1917	44
PFLU_5177	NC_012660.1	5671904	5672299	-	396	19
PFLU_5178	NC_012660.1	5672302	5673762	-	1461	17
PFLU_5179	NC_012660.1	5673767	5674624	-	858	22
PFLU_5180	NC_012660.1	5674654	5676000	-	1347	40
PFLU_5181	NC_012660.1	5676249	5676626	+	378	27
PFLU_5182	NC_012660.1	5676752	5678194	-	1443	30
PFLU_5183	NC_012660.1	5678391	5679359	-	969	37
PFLU_5184	NC_012660.1	5679388	5680281	-	894	50
PFLU_5185	NC_012660.1	5680392	5681174	-	783	8
PFLU_5186	NC_012660.1	5681240	5682133	+	894	25
PFLU_5187	NC_012660.1	5682085	5683488	-	1404	61
PFLU_5188	NC_012660.1	5683653	5684900	-	1248	53
PFLU_5189	NC_012660.1	5685045	5685515	+	471	10
PFLU_5190	NC_012660.1	5685648	5686574	-	927	36
PFLU_5191	NC_012660.1	5686619	5686906	-	288	11
PFLU_5192	NC_012660.1	5686922	5688046	-	1125	35
PFLU_5192A	NC_012660.1	5688161	5689033	+	873	61
PFLU_5193	NC_012660.1	5689036	5690070	-	1035	64
PFLU_5194	NC_012660.1	5690331	5691719	+	1389	55
PFLU_5195	NC_012660.1	5691722	5692210	+	489	9
PFLU_5196	NC_012660.1	5692439	5693443	+	1005	18
PFLU_5197	NC_012660.1	5693512	5694918	+	1407	170
PFLU_5198	NC_012660.1	5695065	5695919	-	855	24
PFLU_5199	NC_012660.1	5695919	5696566	-	648	25
PFLU_5200	NC_012660.1	5696807	5697148	+	342	20
PFLU_5202	NC_012660.1	5698053	5698937	-	885	176
PFLU_5203	NC_012660.1	5698956	5700470	-	1515	479
PFLU_5204	NC_012660.1	5700600	5701544	+	945	62
PFLU_5205	NC_012660.1	5701840	5702160	+	321	24
PFLU_5206	NC_012660.1	5702211	5703155	-	945	41
PFLU_5207	NC_012660.1	5703158	5704003	-	846	11
PFLU_5208	NC_012660.1	5704060	5705004	-	945	26
PFLU_5209	NC_012660.1	5705341	5705829	-	489	37
PFLU_5210	NC_012660.1	5705837	5707096	-	1260	28
PFLU_5211	NC_012660.1	5707096	5707665	-	570	15
PFLU_5212	NC_012660.1	5707681	5709783	-	2103	44
PFLU_5213	NC_012660.1	5709783	5713454	-	3672	112
PFLU_5214	NC_012660.1	5713454	5716900	-	3447	172
PFLU_5215	NC_012660.1	5722809	5723426	-	618	39
PFLU_5216	NC_012660.1	5723429	5724439	-	1011	105
PFLU_5217	NC_012660.1	5724506	5725360	-	855	172
PFLU_5218	NC_012660.1	5725509	5726522	-	1014	365
PFLU_5219	NC_012660.1	5726573	5727061	-	489	120
PFLU_5220	NC_012660.1	5727067	5728788	-	1722	530
PFLU_5221	NC_012660.1	5729225	5729551	-	327	52
PFLU_5222	NC_012660.1	5729554	5730285	-	732	90
PFLU_5223	NC_012660.1	5730305	5732626	-	2322	333
PFLU_5224	NC_012660.1	5732745	5734298	+	1554	178
PFLU_5225	NC_012660.1	5734394	5734735	+	342	33
PFLU_5226	NC_012660.1	5734928	5735197	+	270	536
PFLU_5227	NC_012660.1	5735478	5736242	-	765	33
PFLU_5228	NC_012660.1	5736245	5737279	-	1035	36
PFLU_5229	NC_012660.1	5737279	5738154	-	876	88
PFLU_5230	NC_012660.1	5738311	5738625	+	315	21
PFLU_5231	NC_012660.1	5738628	5739335	-	708	34
PFLU_5232	NC_012660.1	5739338	5740507	-	1170	70
PFLU_5233	NC_012660.1	5740810	5741265	+	456	496
PFLU_5234	NC_012660.1	5741353	5742237	+	885	44
PFLU_5235	NC_012660.1	5742303	5742476	+	174	6
PFLU_5236	NC_012660.1	5742463	5745414	+	2952	135
PFLU_5237	NC_012660.1	5745440	5746867	+	1428	384
PFLU_5239	NC_012660.1	5747580	5748980	+	1401	423
PFLU_5240	NC_012660.1	5748986	5749468	+	483	44
PFLU_5241	NC_012660.1	5749758	5750555	+	798	47
PFLU_5242	NC_012660.1	5750555	5751403	+	849	45
PFLU_5243	NC_012660.1	5751620	5753281	+	1662	495
PFLU_5244	NC_012660.1	5753390	5755324	+	1935	403
PFLU_5245	NC_012660.1	5755344	5756210	+	867	49
PFLU_5246	NC_012660.1	5756271	5757284	+	1014	33
PFLU_5247	NC_012660.1	5757375	5760290	+	2916	332
PFLU_5248	NC_012660.1	5760518	5761138	-	621	3192
PFLU_5249	NC_012660.1	5761438	5763540	-	2103	1025
PFLU_5250	NC_012660.1	5763738	5764004	-	267	2260
PFLU_5251	NC_012660.1	5764123	5765037	-	915	559
PFLU_5252	NC_012660.1	5765044	5765436	-	393	43
PFLU_5253	NC_012660.1	5765599	5768121	-	2523	1441
PFLU_5254	NC_012660.1	5768152	5769630	-	1479	601
PFLU_5255	NC_012660.1	5769681	5770199	-	519	488
PFLU_5256	NC_012660.1	5770561	5770941	-	381	901
PFLU_5257	NC_012660.1	5770949	5771701	-	753	555
PFLU_5258	NC_012660.1	5771771	5773105	-	1335	615
PFLU_5259	NC_012660.1	5773125	5773973	-	849	117
PFLU_5260	NC_012660.1	5773985	5775901	-	1917	1594
PFLU_5261	NC_012660.1	5776096	5776743	-	648	381
PFLU_5262	NC_012660.1	5776850	5777155	+	306	332
PFLU_5263	NC_012660.1	5777182	5777634	-	453	151
PFLU_5264	NC_012660.1	5777615	5778088	-	474	437
PFLU_5265	NC_012660.1	5778088	5781306	-	3219	1259
PFLU_5266	NC_012660.1	5781415	5782548	-	1134	622
PFLU_5267	NC_012660.1	5782811	5783614	-	804	128
PFLU_5268	NC_012660.1	5783628	5784749	-	1122	109
PFLU_5269	NC_012660.1	5785069	5786982	-	1914	1397
PFLU_5270	NC_012660.1	5787088	5787645	-	558	242
PFLU_5271	NC_012660.1	5787900	5789570	+	1671	326
PFLU_5272	NC_012660.1	5789674	5790075	-	402	968
PFLU_5273	NC_012660.1	5790174	5790698	+	525	657
PFLU_5274	NC_012660.1	5790768	5791067	-	300	19
PFLU_5275	NC_012660.1	5791063	5791494	-	432	88
PFLU_5276	NC_012660.1	5791663	5792142	+	480	187
PFLU_5277	NC_012660.1	5792185	5792949	-	765	54
PFLU_5278	NC_012660.1	5793200	5794891	+	1692	17
PFLU_5279	NC_012660.1	5794964	5797771	+	2808	51
PFLU_5280	NC_012660.1	5797925	5798200	+	276	571
PFLU_5281	NC_012660.1	5798878	5800080	+	1203	27
PFLU_5282A	NC_012660.1	5800825	5801457	-	633	27
PFLU_5283	NC_012660.1	5801678	5802649	+	972	56
PFLU_5284	NC_012660.1	5803193	5803555	+	363	15
PFLU_5285	NC_012660.1	5803941	5804429	-	489	26
PFLU_5287	NC_012660.1	5806059	5806511	-	453	75
PFLU_5288	NC_012660.1	5807215	5807529	-	315	76
PFLU_5290	NC_012660.1	5808600	5808905	-	306	48
PFLU_5292	NC_012660.1	5809700	5810305	-	606	166
PFLU_5293	NC_012660.1	5810292	5810498	+	207	112
PFLU_5294	NC_012660.1	5810584	5810706	+	123	23
PFLU_5295	NC_012660.1	5811145	5811780	-	636	203
PFLU_5296	NC_012660.1	5811897	5813444	+	1548	47
PFLU_5297	NC_012660.1	5813450	5814127	+	678	80
PFLU_5298	NC_012660.1	5814160	5814465	+	306	12
PFLU_5299	NC_012660.1	5815078	5816229	-	1152	123
PFLU_5300	NC_012660.1	5816187	5817965	+	1779	68
PFLU_5301	NC_012660.1	5817889	5820384	+	2496	137
PFLU_5302	NC_012660.1	5820384	5821226	+	843	81
PFLU_5303	NC_012660.1	5821828	5823390	+	1563	1135
PFLU_5304	NC_012660.1	5823396	5824301	+	906	430
PFLU_5305	NC_012660.1	5824306	5825208	+	903	271
PFLU_5306	NC_012660.1	5825485	5825799	+	315	16
PFLU_5307	NC_012660.1	5825799	5826131	+	333	9
PFLU_5308	NC_012660.1	5826185	5827708	+	1524	75
PFLU_5309	NC_012660.1	5827834	5829834	+	2001	117
PFLU_5310	NC_012660.1	5830199	5830510	-	312	22
PFLU_5311	NC_012660.1	5830756	5831793	-	1038	173
PFLU_5312	NC_012660.1	5832310	5832609	-	300	70
PFLU_5313	NC_012660.1	5832701	5833360	+	660	66
PFLU_5314	NC_012660.1	5835047	5835976	+	930	45
PFLU_5315	NC_012660.1	5836055	5837197	+	1143	19
PFLU_5316	NC_012660.1	5837331	5839490	+	2160	47
PFLU_5317	NC_012660.1	5839640	5841070	+	1431	131
PFLU_5318	NC_012660.1	5841092	5841577	-	486	177
PFLU_5319	NC_012660.1	5841741	5843561	+	1821	164
PFLU_5320	NC_012660.1	5843575	5843889	-	315	56
PFLU_5321	NC_012660.1	5844213	5846648	-	2436	312
PFLU_5322	NC_012660.1	5846918	5847403	+	486	4773
PFLU_5323	NC_012660.1	5847499	5849349	+	1851	153
PFLU_5324	NC_012660.1	5849599	5849952	+	354	11
PFLU_5325	NC_012660.1	5850026	5850511	+	486	95
PFLU_5326	NC_012660.1	5850514	5851848	-	1335	123
PFLU_5327	NC_012660.1	5852110	5853771	-	1662	489
PFLU_5328	NC_012660.1	5853935	5854543	+	609	31
PFLU_5329	NC_012660.1	5854663	5858511	+	3849	166
PFLU_5330	NC_012660.1	5858744	5859994	+	1251	540
PFLU_5331	NC_012660.1	5860119	5861075	-	957	32
PFLU_5332	NC_012660.1	5861227	5861421	-	195	57
PFLU_5333	NC_012660.1	5861440	5863503	-	2064	742
PFLU_5334	NC_012660.1	5863678	5864043	+	366	48
PFLU_5335	NC_012660.1	5864056	5864799	+	744	87
PFLU_5336	NC_012660.1	5864833	5865573	-	741	68
PFLU_5337	NC_012660.1	5865584	5866948	-	1365	77
PFLU_5338	NC_012660.1	5866987	5867523	-	537	11
PFLU_5339	NC_012660.1	5867585	5869123	-	1539	61
PFLU_5340	NC_012660.1	5869411	5869827	+	417	339
PFLU_5341	NC_012660.1	5870072	5870845	-	774	126
PFLU_5342	NC_012660.1	5871228	5871935	+	708	156
PFLU_5343	NC_012660.1	5872098	5873219	+	1122	68
PFLU_5344	NC_012660.1	5873292	5873456	-	165	93
PFLU_5345	NC_012660.1	5873472	5874476	-	1005	257
PFLU_5346	NC_012660.1	5874481	5875917	-	1437	288
PFLU_5347	NC_012660.1	5876234	5877481	+	1248	68
PFLU_5348	NC_012660.1	5877609	5879789	-	2181	374
PFLU_5349	NC_012660.1	5879789	5880775	-	987	84
PFLU_5350	NC_012660.1	5880775	5881278	-	504	82
PFLU_5351	NC_012660.1	5881377	5881820	-	444	17
PFLU_5352	NC_012660.1	5881994	5883286	+	1293	115
PFLU_5353	NC_012660.1	5883286	5884362	+	1077	58
PFLU_5354	NC_012660.1	5884351	5884815	-	465	42
PFLU_5355	NC_012660.1	5884815	5885240	-	426	63
PFLU_5356	NC_012660.1	5885379	5886692	-	1314	20
PFLU_5357	NC_012660.1	5886692	5888014	-	1323	3
PFLU_5358	NC_012660.1	5888014	5889747	-	1734	10
PFLU_5359	NC_012660.1	5889924	5890553	-	630	830
PFLU_5361	NC_012660.1	5890660	5893413	-	2754	86
PFLU_5362	NC_012660.1	5894554	5895549	-	996	125
PFLU_5363	NC_012660.1	5895616	5896134	-	519	22
PFLU_5364	NC_012660.1	5896342	5896788	+	447	3
PFLU_5365	NC_012660.1	5896788	5897633	+	846	15
PFLU_5366	NC_012660.1	5897774	5898478	-	705	110
PFLU_5367	NC_012660.1	5898493	5900391	-	1899	137
PFLU_5368	NC_012660.1	5900613	5901944	+	1332	88
PFLU_5369	NC_012660.1	5901964	5902839	-	876	85
PFLU_5370	NC_012660.1	5903039	5903449	+	411	48
PFLU_5371	NC_012660.1	5903509	5904393	+	885	77
PFLU_5372	NC_012660.1	5904397	5905383	+	987	57
PFLU_5373	NC_012660.1	5905447	5906043	-	597	31
PFLU_5374	NC_012660.1	5906043	5906909	-	867	48
PFLU_5375	NC_012660.1	5906951	5907517	-	567	43
PFLU_5376	NC_012660.1	5907593	5908510	+	918	27
PFLU_5377	NC_012660.1	5908685	5909908	+	1224	76
PFLU_5378	NC_012660.1	5910051	5911382	-	1332	99
PFLU_5379	NC_012660.1	5911434	5912327	-	894	37
PFLU_5380	NC_012660.1	5912488	5912946	+	459	26
PFLU_5381	NC_012660.1	5913042	5913302	-	261	31
PFLU_5382	NC_012660.1	5913374	5913520	+	147	11
PFLU_5383	NC_012660.1	5914338	5914631	+	294	114
PFLU_5384	NC_012660.1	5914861	5915469	-	609	41
PFLU_5385	NC_012660.1	5915516	5915989	-	474	124
PFLU_5386	NC_012660.1	5916110	5916853	-	744	48
PFLU_5387	NC_012660.1	5917030	5917686	+	657	42
PFLU_5388	NC_012660.1	5917730	5918815	+	1086	48
PFLU_5389	NC_012660.1	5918883	5921390	-	2508	53
PFLU_5390	NC_012660.1	5921473	5921931	+	459	77
PFLU_5391	NC_012660.1	5921944	5922834	+	891	52
PFLU_5392	NC_012660.1	5922837	5923919	-	1083	129
PFLU_5393	NC_012660.1	5924305	5924781	+	477	24
PFLU_5394	NC_012660.1	5924975	5925190	+	216	13
PFLU_5395	NC_012660.1	5925191	5925823	-	633	12
PFLU_5396	NC_012660.1	5925898	5927358	-	1461	260
PFLU_5397	NC_012660.1	5927549	5929225	-	1677	141
PFLU_5398	NC_012660.1	5929272	5931659	-	2388	129
PFLU_5399	NC_012660.1	5931936	5932730	+	795	73
PFLU_5400	NC_012660.1	5932752	5933378	+	627	45
PFLU_5401	NC_012660.1	5933393	5934673	+	1281	178
PFLU_5402	NC_012660.1	5934902	5935453	+	552	190
PFLU_5403	NC_012660.1	5935606	5935929	-	324	56
PFLU_5404	NC_012660.1	5936061	5937386	+	1326	236
PFLU_5405	NC_012660.1	5937605	5938606	+	1002	219
PFLU_5406	NC_012660.1	5938602	5939093	+	492	113
PFLU_5407	NC_012660.1	5939102	5939938	+	837	136
PFLU_5408	NC_012660.1	5939950	5941470	+	1521	67
PFLU_5409	NC_012660.1	5941600	5942358	-	759	48
PFLU_5410	NC_012660.1	5943037	5945640	+	2604	498
PFLU_5411	NC_012660.1	5945732	5946334	+	603	91
PFLU_5412	NC_012660.1	5946377	5947411	+	1035	49
PFLU_5413	NC_012660.1	5947632	5947793	+	162	10
PFLU_5414	NC_012660.1	5947858	5949180	+	1323	204
PFLU_5415	NC_012660.1	5949317	5950234	-	918	159
PFLU_5416	NC_012660.1	5950420	5951442	-	1023	437
PFLU_5417	NC_012660.1	5951448	5952092	-	645	366
PFLU_5418	NC_012660.1	5952095	5952367	-	273	212
PFLU_5419	NC_012660.1	5952455	5953609	-	1155	491
PFLU_5420	NC_012660.1	5953793	5954794	-	1002	315
PFLU_5421	NC_012660.1	5954797	5955804	-	1008	250
PFLU_5422	NC_012660.1	5955825	5956925	-	1101	61
PFLU_5423	NC_012660.1	5956960	5958855	-	1896	111
PFLU_5424	NC_012660.1	5958874	5959338	-	465	104
PFLU_5425	NC_012660.1	5959351	5959842	-	492	175
PFLU_5426	NC_012660.1	5959915	5960559	-	645	188
PFLU_5427	NC_012660.1	5960559	5961821	-	1263	347
PFLU_5428	NC_012660.1	5961997	5962677	+	681	65
PFLU_5429	NC_012660.1	5962745	5964058	+	1314	111
PFLU_5430	NC_012660.1	5964058	5964276	-	219	56
PFLU_5431	NC_012660.1	5964374	5964961	-	588	41
PFLU_5432	NC_012660.1	5964986	5965699	-	714	29
PFLU_5433	NC_012660.1	5965699	5966049	-	351	20
PFLU_5434	NC_012660.1	5966226	5966678	+	453	207
PFLU_5435	NC_012660.1	5966786	5968501	+	1716	169
PFLU_5436	NC_012660.1	5968534	5969172	+	639	219
PFLU_5437	NC_012660.1	5969368	5969649	-	282	72
PFLU_5438	NC_012660.1	5969645	5970271	-	627	61
PFLU_5439	NC_012660.1	5970271	5971617	-	1347	275
PFLU_5440	NC_012660.1	5971678	5973582	-	1905	322
PFLU_5441	NC_012660.1	5973856	5975373	+	1518	1651
PFLU_5442	NC_012660.1	5975582	5977012	+	1431	244
PFLU_5443	NC_012660.1	5977080	5978471	+	1392	256
PFLU_5444	NC_012660.1	5978471	5979301	+	831	107
PFLU_5445	NC_012660.1	5979397	5979852	+	456	80
PFLU_5446	NC_012660.1	5980156	5980818	+	663	37
PFLU_5447	NC_012660.1	5980828	5981640	+	813	15
PFLU_5448	NC_012660.1	5981753	5982277	+	525	271
PFLU_5449	NC_012660.1	5982494	5983267	+	774	14
PFLU_5453	NC_012660.1	5984663	5985070	+	408	40
PFLU_5454	NC_012660.1	5985377	5986006	+	630	33
PFLU_5455	NC_012660.1	5986065	5987381	-	1317	78
PFLU_5456	NC_012660.1	5987563	5988642	-	1080	14
PFLU_5457	NC_012660.1	5988794	5989495	+	702	5
PFLU_5458	NC_012660.1	5989437	5989814	+	378	8
PFLU_5459	NC_012660.1	5989907	5991043	+	1137	53
PFLU_5460	NC_012660.1	5991122	5991361	+	240	16
PFLU_5461	NC_012660.1	5991361	5992245	+	885	75
PFLU_5462	NC_012660.1	5992359	5994254	+	1896	709
PFLU_5463	NC_012660.1	5994335	5996227	+	1893	46
PFLU_5464	NC_012660.1	5996253	5997038	-	786	15
PFLU_5465	NC_012660.1	5997038	5997454	-	417	25
PFLU_5466	NC_012660.1	5997454	5998068	-	615	157
PFLU_5467	NC_012660.1	5998201	5998926	-	726	79
PFLU_5468	NC_012660.1	5998992	5999954	-	963	45
PFLU_5469	NC_012660.1	5999976	6000473	-	498	94
PFLU_5470	NC_012660.1	6000473	6000946	-	474	179
PFLU_5471	NC_012660.1	6001040	6002128	-	1089	121
PFLU_5472	NC_012660.1	6002147	6002806	-	660	173
PFLU_5473	NC_012660.1	6002858	6003964	-	1107	43
PFLU_5474	NC_012660.1	6003991	6004458	-	468	102
PFLU_5475	NC_012660.1	6004599	6005051	+	453	36
PFLU_5476	NC_012660.1	6005051	6005704	+	654	13
PFLU_5477	NC_012660.1	6005948	6006817	+	870	84
PFLU_5478	NC_012660.1	6006820	6007164	-	345	15
PFLU_5479	NC_012660.1	6007295	6007882	+	588	31
PFLU_5480	NC_012660.1	6007892	6008599	+	708	9
PFLU_5481	NC_012660.1	6008604	6009866	+	1263	49
PFLU_5482	NC_012660.1	6009881	6010399	+	519	26
PFLU_5483	NC_012660.1	6010497	6011192	+	696	87
PFLU_5484	NC_012660.1	6011353	6012234	-	882	112
PFLU_5485	NC_012660.1	6012376	6016632	+	4257	111
PFLU_5486	NC_012660.1	6016772	6019015	-	2244	179
PFLU_5487	NC_012660.1	6019407	6020183	+	777	172
PFLU_5488	NC_012660.1	6020183	6021442	+	1260	221
PFLU_5489	NC_012660.1	6021435	6022388	+	954	210
PFLU_5490	NC_012660.1	6022460	6023212	-	753	105
PFLU_5491	NC_012660.1	6023205	6024311	-	1107	200
